HGNC	Mouse symbol	EnsembleID	baseMean	log2FC.HT	FC.HT	p-value.HT	adjusted p-value.HT	log2FC.HM	FC.HM	p-value.HM	adjusted p-value.HM
TAF11	Taf11	ENSMUSG00000024218	782.753362450546	-0.0660795229293691	-1.04686798489313	0.408389547005026	0.732819263039079	-0.0271877247079031	-1.01902378423334	0.732793620300327	0.954149644569811
C14orf119	1700123O20Rik	ENSMUSG00000040822	282.641092022206	-0.0943720531929517	-1.06760062352781	0.408453895908117	0.732819263039079	-0.154177456682043	-1.11278698897138	0.176087828444023	0.665581976547651
CPT1C	Cpt1c	ENSMUSG00000007783	3278.66589138448	-0.0425526638033529	-1.02993455247943	0.408513172171153	0.732819263039079	-0.0360230784332064	-1.02528363896439	0.482781767734798	0.864661197954477
FAM57A	Fam57a	ENSMUSG00000069808	572.198883033766	0.0729421507144611	1.05185960081921	0.40853169554999	0.732819263039079	0.0941601912123384	1.06744385624902	0.284841405846529	0.75821571953079
ZBTB47	Zfp651	ENSMUSG00000013419	3196.92203647279	-0.0733842355789207	-1.05218197141716	0.40892155703248	0.73330382466133	-0.0132594000723645	-1.00923308009097	0.881213255481586	0.979398799089527
PCDHGA3	Pcdhga3	ENSMUSG00000104346	627.867611883096	0.0865484542968672	1.06182679582762	0.408932729068546	0.73330382466133	0.0764491644880115	1.05441965214824	0.464982343718061	0.858318309309573
RBBP5	Rbbp5	ENSMUSG00000026439	1307.24358654189	-0.0432831584997483	-1.03045618193998	0.409428193276896	0.73396624667908	0.0269279135407875	1.01884028743518	0.605508281384171	0.915238179554518
EFR3A	Efr3a	ENSMUSG00000015002	3993.82366738775	0.064042142316108	1.04539063648481	0.409483564623665	0.73396624667908	0.0477179915151094	1.03362866960316	0.538627800121804	0.888685855321983
ZCCHC18	Zcchc18	ENSMUSG00000031428	7258.54840663628	0.0553758431872058	1.03912977656437	0.409498661905652	0.73396624667908	0.0341525169548074	1.02395514386267	0.610876046318888	0.917328160711145
TMEM160	Tmem160	ENSMUSG00000019158	415.484317945505	-0.0753306757893862	-1.05360250134014	0.409604326966015	0.734038208465647	-0.134072872310418	-1.09738736657215	0.140955311913884	0.614611320127304
ELAVL1	Elavl1	ENSMUSG00000040028	1924.26528590718	-0.0477681656767686	-1.03366461784747	0.409816345716581	0.734300709644743	0.0014734879697134	1.00102186578122	0.979670589150189	0.997158015196475
OAZ2	Oaz2	ENSMUSG00000040652	4353.10273897263	-0.037117140927123	-1.02606145394159	0.410109067516733	0.734707705861444	-0.0277710543961976	-1.01943589282113	0.537054605028094	0.888653106423314
C19orf44	1700030K09Rik	ENSMUSG00000052794	249.875336092696	-0.10513716651144	-1.0755966496477	0.410194719171087	0.734743666441704	-0.146625380857892	-1.10697710262114	0.252185456989209	0.730972188087562
UPF2	Upf2	ENSMUSG00000043241	1683.59805886149	-0.0397957794802747	-1.02796830242939	0.410286248891059	0.734790142675101	0.0244856061477362	1.01711697372631	0.610596380187863	0.917191254819646
DEDD2	Dedd2	ENSMUSG00000054499	668.746794657261	0.0504834903535261	1.03561193029269	0.410610125500878	0.735252652407198	0.0445399223487695	1.03135422641489	0.465811711754016	0.858465161036802
OARD1	Oard1	ENSMUSG00000040771	223.398466431612	0.0904538302275647	1.06470505526579	0.411464607572873	0.736534655769085	-0.0447581662045091	-1.03151025644375	0.685593325775044	0.94029799465345
DDX3X	Ddx3x	ENSMUSG00000000787	7246.1683247342	0.0620323014854547	1.0439353005411	0.411473326324266	0.736534655769085	0.0811217916235578	1.05784026221678	0.28266970800389	0.757374802237254
CHMP5	Chmp5	ENSMUSG00000028419	1385.07407531017	-0.0501674801204881	-1.03538511303848	0.411589028897736	0.736534655769085	0.0467450820173244	1.03293185696055	0.441796296280883	0.849413782796159
TMEM263	Tmem263	ENSMUSG00000060935	810.704327278803	0.0522302951899815	1.03686660123056	0.41165707422402	0.736538783073446	0.0604881730369084	1.04281856567649	0.34102640591668	0.795944526954801
HSF2	Hsf2	ENSMUSG00000019878	709.70931736637	0.0542158751988276	1.03829462235544	0.411754552192269	0.736584006936235	0.131472009261234	1.09541079979297	0.0453471207524265	0.395540926596216
TBCB	Tbcb	ENSMUSG00000006095	1417.19195882853	-0.0665824762430014	-1.04723300833644	0.41186901987356	0.736584006936235	-0.00526489675572356	-1.0036560153214	0.948099595108065	0.990625435537534
FEZF2	Fezf2	ENSMUSG00000021743	995.530126969781	-0.0879317920141258	-1.06284542378076	0.411879579030303	0.736584006936235	-0.00806427302531009	-1.00560537979022	0.939840694688827	0.98882679174487
GAS8	Gas8	ENSMUSG00000040220	739.661512477149	-0.0659366740851383	-1.04676433410475	0.412066055243639	0.736799885564911	-0.00430856070093134	-1.00299093063649	0.957017785641005	0.992096880405687
CCDC136	Ccdc136	ENSMUSG00000029769	1962.90013548468	-0.0499024438152771	-1.03519492077168	0.412234638016882	0.736983705814768	-0.0291220955686762	-1.02039101148895	0.631153705319406	0.922886716652591
POMT2	Pomt2	ENSMUSG00000034126	856.173822264145	0.0532768752917335	1.03761905245892	0.412490404096364	0.737323306875504	-0.0103640145521381	-1.00720965276712	0.873465057848281	0.978745350767471
UNKL	Unkl	ENSMUSG00000015127	1654.85893467991	0.0428584564646474	1.0301528798453	0.412745641311831	0.737661854403854	0.0778915113342012	1.05547434444705	0.135578602183153	0.606287932832946
SEPHS2	Sephs2	ENSMUSG00000049091	893.542817094952	-0.0653872835990648	-1.04636579327262	0.412883037308614	0.737738008531566	-0.123680738736014	-1.08951098215205	0.121239818611818	0.584772519572748
ROBO3	Robo3	ENSMUSG00000032128	2095.40555404977	-0.0841482004293731	-1.06006167233203	0.412919943904092	0.737738008531566	0.115324853697852	1.08321892801655	0.260863361384225	0.737957217792946
SETBP1	Setbp1	ENSMUSG00000024548	1215.87361941594	0.0588904383737325	1.04166431958643	0.413140127127136	0.737896059992417	0.0588514927786547	1.04163620020701	0.412593896973871	0.839328699670338
SNX32	Snx32	ENSMUSG00000056185	2358.88850723585	-0.0383285391945357	-1.02692337626395	0.413466021011703	0.738360423878724	-0.0201989586782174	-1.01409932219833	0.665689561192577	0.933708120354976
NAA40	Naa40	ENSMUSG00000024764	1339.71477929671	0.0622265256321211	1.04407585075164	0.413892994404116	0.739005117020512	0.0683770406852568	1.0485364691483	0.368779651566762	0.81483757984718
MSL2	Msl2	ENSMUSG00000066415	1366.25469068201	-0.0454257900913029	-1.03198771026084	0.414036440761873	0.739143448421929	-0.00191298270432933	-1.00132685806623	0.972483283599596	0.995937659137341
DNAJC13	Dnajc13	ENSMUSG00000032560	2303.02664749317	0.0518317738000874	1.03658022300038	0.414126063180281	0.739169986119968	-0.0504518648888484	-1.03558922878709	0.427212856670539	0.846242090889282
SCLY	Scly	ENSMUSG00000026307	349.534448979367	-0.0828241891068704	-1.0590892632101	0.414183253557762	0.739169986119968	0.0256989253053558	1.01797273780637	0.798592742889522	0.965771069047958
ARRDC2	Arrdc2	ENSMUSG00000002910	538.025202191989	-0.203732462640278	-1.15167405292308	0.414268312803628	0.739204041511682	-0.383786925869819	-1.30476223086347	0.124211646000265	0.589876008340342
DDX24	Ddx24	ENSMUSG00000041645	5462.43367102034	-0.0437027040776653	-1.03075588921664	0.414537271373405	0.73942080110308	-0.0351542686903129	-1.02466638568163	0.511379241473673	0.877018118064903
COQ3	Coq3	ENSMUSG00000028247	414.66372356662	0.0674512434246824	1.04786382471288	0.414560613563624	0.73942080110308	-0.0376911655220743	-1.02646978812377	0.649726558260398	0.930592196035854
UBE2E3	Ube2e3	ENSMUSG00000027011	1469.32181029515	0.0546117338204192	1.03857955732836	0.414587778697746	0.73942080110308	0.0862045745987353	1.06157372975766	0.196938099532502	0.684590636785518
CAMK4	Camk4	ENSMUSG00000038128	1831.22638597951	0.080171771816172	1.05714389995143	0.414884541139684	0.739832309235878	0.165666906266007	1.1216844727748	0.0915512950230775	0.526362252912659
ANAPC1	Anapc1	ENSMUSG00000014355	2616.3924381536	0.0687820307680164	1.04883085324744	0.414971544008924	0.739869697497769	0.0415844034042814	1.02924354693877	0.622132977426669	0.92134079562139
WDR19	Wdr19	ENSMUSG00000037890	952.532238497669	0.074323814864545	1.05286744572102	0.415128308558851	0.739940450307064	0.0482980590613402	1.03404434650046	0.596168908204354	0.912426933067893
VCAM1	Vcam1	ENSMUSG00000027962	640.884027060254	0.0730615020131856	1.05194662267684	0.415244250025126	0.739940450307064	0.039137846390487	1.02749961005406	0.662890845278451	0.932568088440897
CCDC130	Ccdc130	ENSMUSG00000004994	261.08925075346	-0.147345814636498	-1.1075300281049	0.415269323388495	0.739940450307064	0.0054902019492561	1.00381276817943	0.975721664693327	0.996295709345436
PRR36	Prr36	ENSMUSG00000064125	1365.90707017203	0.0566052835222654	1.04001568282421	0.415412236290472	0.739940450307064	-0.103818543357426	-1.07461400353208	0.135516309138345	0.606287932832946
NT5M	Nt5m	ENSMUSG00000032615	758.691376731217	-0.0608046377885509	-1.04304733995464	0.415437028256603	0.739940450307064	-0.00609454485083233	-1.00423335200576	0.93453079634217	0.987734588534297
WDR55	Wdr55	ENSMUSG00000042660	243.058206686463	0.0794298336325767	1.0566003798337	0.415499810593497	0.739940450307064	0.0257343852160164	1.01799775880175	0.78958430815789	0.96392529091143
ASB13	Asb13	ENSMUSG00000033781	1771.81354792472	0.0509926769955152	1.03597750500782	0.415539567416284	0.739940450307064	-0.0522217685365825	-1.03686047313297	0.404454523860152	0.834297946106435
TTC28	Ttc28	ENSMUSG00000033209	630.810163948986	0.0830509375524273	1.05925573339976	0.415818963130458	0.740320302385771	0.163764838310098	1.1202066037731	0.107609202740443	0.558077279690262
METTL5	Mettl5	ENSMUSG00000051730	190.304925383715	0.107601261947077	1.07743531783598	0.415967792170427	0.740467610975128	-0.00503830314294058	-1.00349839075264	0.96972032123698	0.995278648037389
RSBN1	Rsbn1	ENSMUSG00000044098	838.695659587316	0.063370264375348	1.04490390064529	0.416203589401387	0.740769660945693	0.0475720256716742	1.03352409667256	0.541093248213454	0.889923511023326
C16orf91	BC003965	ENSMUSG00000067722	794.614083215909	-0.0566860193294738	-1.04007388559942	0.416363929198745	0.740877131328669	0.109743352687618	1.07903626496278	0.111722553188814	0.567082270224001
ARHGDIG	Arhgdig	ENSMUSG00000073433	1470.97208868126	-0.0587056916542488	-1.04153093606528	0.416439897311686	0.740877131328669	-0.0867711985276113	-1.06199074873896	0.22896719213425	0.710671470103521
TAF1B	Taf1b	ENSMUSG00000059669	425.529291499908	-0.0733886017873654	-1.05218515577188	0.416527398168989	0.740877131328669	0.0108998242141121	1.00758379482524	0.903143232810236	0.982369612471163
PITHD1	Pithd1	ENSMUSG00000028669	1811.66255553773	-0.0483176368403432	-1.03405837886939	0.416528476458344	0.740877131328669	-0.0984926569370879	-1.07065424705396	0.0973817776103378	0.539672843223413
DDX3Y	Ddx3y	ENSMUSG00000069045	1253.97175811896	0.0954252543614051	1.06838028153638	0.416666030567716	0.740905901744176	0.0965864116142813	1.06924051661355	0.410919856975169	0.838433814661432
NOVA2	Nova2	ENSMUSG00000030411	3831.96565124859	0.0373399358813744	1.026219920534	0.416801703147005	0.740905901744176	-0.00202470745854404	-1.00140440552142	0.96485120739032	0.994308034415146
AMOTL1	Amotl1	ENSMUSG00000013076	871.513386279522	0.0749642894112701	1.05333496275424	0.416802022314636	0.740905901744176	0.132022618341534	1.09582894654353	0.1514892078542	0.633194559332805
TPP2	Tpp2	ENSMUSG00000041763	1818.46814687154	0.0525043444150771	1.03706357943493	0.416809166252547	0.740905901744176	0.0620544019795271	1.04395129259901	0.336577464274718	0.795310931321124
CCDC149	Ccdc149	ENSMUSG00000045790	1615.26550407016	0.0404392151358811	1.02842687403292	0.416893426015211	0.740938125804954	-0.0440763435665137	-1.03102287632685	0.376359939465809	0.818994520036951
MLXIP	Mlxip	ENSMUSG00000038342	1174.91929376597	0.0798113909783913	1.05687986159658	0.417133078301193	0.741246472527608	0.191234274329114	1.14174009535563	0.0515704538991536	0.420354351846513
KCNJ16	Kcnj16	ENSMUSG00000051497	672.633433823492	-0.0838633232176561	-1.05985237127299	0.417265021302478	0.741266318345394	0.08163691212516	1.05821803609469	0.427196869681685	0.846242090889282
C22orf39	2510002D24Rik	ENSMUSG00000071632	305.979024843863	-0.0820095037618799	-1.05849136767013	0.417276568172474	0.741266318345394	-0.0836268632043712	-1.05967867401757	0.405226490707263	0.835098146905615
LRRK2	Lrrk2	ENSMUSG00000036273	1762.18267392345	-0.0925823436939235	-1.06627705182785	0.41736187774585	0.741300329464886	0.050816823877401	1.03585123523722	0.655553885250548	0.931285300543236
GRIP2	Grip2	ENSMUSG00000030098	900.5031560917	0.0599632240783764	1.04243918755335	0.417682375529863	0.741751994838578	0.0515881367378058	1.0364051839037	0.485463402475304	0.86506590630894
PPARGC1A	Ppargc1a	ENSMUSG00000029167	1499.39461372808	-0.0659982369940036	-1.04680900274949	0.417823556305086	0.741885122795909	-0.0647213494493072	-1.04588291234539	0.42642983588397	0.846223357766834
ARNTL2	Arntl2	ENSMUSG00000040187	340.651357145131	0.142373554856736	1.10371948747288	0.417963279164066	0.741931783289072	0.242529391021375	1.1830650414636	0.16668544283885	0.654364342356793
GFOD1	Gfod1	ENSMUSG00000051335	3903.38291428412	-0.0867622521344596	-1.06198416317719	0.417982275626617	0.741931783289072	0.14282224962655	1.10406281032832	0.1818844152287	0.669733988362874
GSTM2	Gstm7	ENSMUSG00000004035	319.07189621414	-0.100224635567622	-1.07194035656308	0.418452982198061	0.742201576654647	-0.026096654371607	-1.01825341608514	0.832139876334031	0.97109805185626
CRLF3	Crlf3	ENSMUSG00000017561	284.591986753709	0.0971303542803475	1.06964373085954	0.418461929450415	0.742201576654647	0.138888571658133	1.10105655334442	0.245412713249944	0.723899479861336
PLEKHA1	Plekha1	ENSMUSG00000040268	2613.92574318145	0.0518602010077003	1.03660064822587	0.418495280436401	0.742201576654647	-0.104714221246721	-1.07528137038172	0.102843231803703	0.550395406201027
SLC24A3	Slc24a3	ENSMUSG00000063873	3103.18633206334	-0.0449629943206349	-1.03165671657277	0.418597979550224	0.742201576654647	-0.0142049996419641	-1.00989478832482	0.797938916124818	0.965771069047958
DPY19L3	Dpy19l3	ENSMUSG00000043671	1558.15083964805	-0.0831837945554732	-1.05935328417679	0.418824006435111	0.742281028445317	0.0895171870111579	1.06401403943322	0.383395892599555	0.822807520071345
ATRIP	Atrip	ENSMUSG00000025646	756.143921604472	-0.0564988418395581	-1.03993895355535	0.418931860097553	0.742281028445317	0.0992498478816633	1.07121632182237	0.152239940054776	0.634141112161374
PSMC4	Psmc4	ENSMUSG00000030603	1877.0134223295	-0.0484616764908664	-1.03416162511266	0.418952800998426	0.742281028445317	-0.03962826311865	-1.02784894836776	0.50754770295685	0.875358225732831
PCBP3	Pcbp3	ENSMUSG00000001120	1062.51128850402	0.0445253138625927	1.03134378314916	0.41901754381287	0.742281028445317	-0.00974451059856168	-1.00677724231674	0.85908789644139	0.975062014259133
ETV6	Etv6	ENSMUSG00000030199	638.502631434707	-0.0580494103571635	-1.04105725187875	0.419094793516729	0.742281028445317	0.0980239961340609	1.0703065005289	0.166966114749543	0.654822153792976
PTPRE	Ptpre	ENSMUSG00000041836	848.833178403705	0.0568493275641942	1.04019162513492	0.419149626936854	0.742281028445317	0.035728811649346	1.02507453299056	0.611261940328411	0.917328160711145
PARM1	Parm1	ENSMUSG00000034981	1647.2545571666	0.0925907355042759	1.06628325412326	0.41927878720197	0.742281028445317	-0.0287976955546966	-1.02016159526701	0.801759958116155	0.966397364584217
FAM214A	Fam214a	ENSMUSG00000034858	1359.12657196672	-0.0871857317260308	-1.06229593705777	0.419359064041837	0.742281028445317	0.0437589367897737	1.03079606633457	0.684511896945854	0.939797858692719
LRRC57	Lrrc57	ENSMUSG00000027286	712.472843056331	0.0646888936990267	1.04585938378818	0.419399984069084	0.742281028445317	0.0347619478151426	1.02438777977541	0.663701300943	0.932739264395852
SDF4	Sdf4	ENSMUSG00000029076	6742.22464639708	-0.0407429783907406	-1.02864343482799	0.419467031509781	0.742281028445317	-0.036011507069966	-1.02527541554815	0.475154437725311	0.862473368886121
GLRX2	Glrx2	ENSMUSG00000018196	1877.34665397717	-0.0510820710133676	-1.03604169948983	0.419636523405595	0.742281028445317	0.0605872695678163	1.04289019775985	0.337239203933481	0.795464693766812
CCT8	Cct8	ENSMUSG00000025613	3848.41203333017	0.0650784622996648	1.04614183363335	0.419637711957889	0.742281028445317	0.0711496411944929	1.05055350531183	0.377485575390476	0.819589264209034
STRN	Strn	ENSMUSG00000024077	2945.4231760828	0.0835836604046605	1.05964694146236	0.419658648900915	0.742281028445317	0.0641031350497005	1.04543483333766	0.535908514908913	0.887768764166394
HPS3	Hps3	ENSMUSG00000027615	524.384331825661	0.0644324266097774	1.04567347847602	0.419680391500464	0.742281028445317	-0.00774182793691004	-1.00538065018794	0.922977715403715	0.984754651541559
PPP3CA	Ppp3ca	ENSMUSG00000028161	33958.2498162974	-0.0481847244572135	-1.03396311768893	0.41972137547328	0.742281028445317	-0.0364636383731128	-1.0255967805923	0.541412949305955	0.889965506012663
TRAPPC8	Trappc8	ENSMUSG00000033382	1765.69527926786	0.0502137794478043	1.03541834140769	0.419745562532895	0.742281028445317	0.00635616692608174	1.00441547880984	0.918700741589991	0.983924479225921
TTC9	Ttc9	ENSMUSG00000042734	1349.03965717324	-0.0629599948226332	-1.04460679606364	0.419789171027674	0.742281028445317	-0.0686255183848204	-1.04871707583239	0.378377871104194	0.820459558964744
ANAPC7	Anapc7	ENSMUSG00000029466	1030.01306827467	0.0550774556200342	1.0389148792127	0.41990846652486	0.742281028445317	0.0215893068412078	1.01507709692147	0.751167326907532	0.958968528799514
CABYR	Cabyr	ENSMUSG00000024430	290.389616046262	-0.0777351144226363	-1.0553599308143	0.419957872316291	0.742281028445317	-0.0621632282648283	-1.04403004356371	0.516232649891762	0.879847829266811
RASAL1	Rasal1	ENSMUSG00000029602	4091.68293134863	-0.0479032791880235	-1.03376142874107	0.420027838142	0.742281028445317	0.0487502949160945	1.03436853506191	0.411044509129365	0.838433814661432
POLR1C	Polr1c	ENSMUSG00000067148	427.95217873289	-0.06840706987461	-1.04855829429289	0.42003407000565	0.742281028445317	-0.0293408461733419	-1.02054574139904	0.727290832115849	0.953125291435743
ADO	Ado	ENSMUSG00000057134	1380.12243193905	-0.0606847655038136	-1.04296067765255	0.420113450814748	0.742304226924528	-0.116630868906809	-1.08419996758774	0.121226149834009	0.584772519572748
ADI1	Adi1	ENSMUSG00000020629	500.418540781381	-0.0586286353056281	-1.04147530793503	0.420325695839925	0.742445072708579	-0.2864900465786	-1.21966931417007	9.9028526880434e-05	0.0139342156392792
EMSY	Emsy	ENSMUSG00000035401	1769.40277612027	0.0607599668224672	1.0430150440018	0.420409851772915	0.742476667601473	0.0193969829682951	1.01353575401804	0.796726107460562	0.96513877327127
CYB5R3	Cyb5r3	ENSMUSG00000018042	1628.63089986145	-0.0499148181202377	-1.03520379989874	0.420516166993906	0.742547381402636	-0.0971451798646192	-1.06965472290866	0.116666623496069	0.57688529688076
CRYM	Crym	ENSMUSG00000030905	2276.59042700057	0.080280464049431	1.05722354787189	0.420620254529323	0.742614139890725	0.168895476236286	1.12419747232533	0.0897700142319497	0.524061060751567
ALDH9A1	Aldh9a1	ENSMUSG00000026687	812.622210632934	0.0621811499123381	1.04404301293986	0.420688992803794	0.742618477292219	0.00932261094680717	1.00648286488145	0.903806057984976	0.982369612471163
ABLIM1	Ablim1	ENSMUSG00000025085	4499.16056368274	-0.0407642460032915	-1.02865859877508	0.420819521568198	0.742731871400455	-0.0422379280574722	-1.02970988832367	0.403688064831767	0.833843425348465
ARL14EP	Arl14ep	ENSMUSG00000027122	833.516638753857	0.0530530145535539	1.0374580592206	0.420985537331707	0.74290785324688	0.0347367398062054	1.02436988094719	0.597471917495523	0.913352779289272
STOML2	Stoml2	ENSMUSG00000028455	1086.9164556655	-0.0670419514131591	-1.04756658832588	0.421153459177823	0.743080350175161	-0.0493430726181819	-1.03479362599903	0.552624423375529	0.893169018257114
CDC26	Cdc26	ENSMUSG00000066149	515.420075445065	0.075057392002619	1.0534029406541	0.421215932163731	0.743080350175161	0.0110972337407577	1.00772167583513	0.905322838747877	0.982369612471163
TDP2	Tdp2	ENSMUSG00000035958	455.861143199741	0.0805576099779747	1.05742666311034	0.421343481365784	0.743102640203404	0.0289444196970483	1.02026535243162	0.772468593501251	0.961386011525252
BLOC1S2	Bloc1s2	ENSMUSG00000057506	494.383813968665	0.0609434886695828	1.04314773193468	0.421361216816514	0.743102640203404	0.064277392830376	1.04556111515835	0.393968757889397	0.827773841029563
DCHS1	Dchs1	ENSMUSG00000036862	480.656339810497	0.0902441101384236	1.06455029365362	0.421568712487999	0.743351566684851	0.113500420046714	1.08184995401753	0.310832012025772	0.779447762526067
ZNF628	Zfp628	ENSMUSG00000074406	406.244795744595	-0.0725266082672484	-1.0515566751433	0.421768902321695	0.743430946562306	-0.232792076167026	-1.17510695766326	0.01015030186153	0.197230624961686
CABLES2	Cables2	ENSMUSG00000038990	958.139638957343	0.0468441377186492	1.03300278068266	0.421780075805982	0.743430946562306	-0.0420750155707735	-1.0295936176479	0.470788139503796	0.859845215396326
NFKBIL1	Nfkbil1	ENSMUSG00000042419	269.583201508723	-0.0760466115361911	-1.05412548011692	0.421812792511298	0.743430946562306	-0.163155521071659	-1.11973358830097	0.0837548334182386	0.511937107976583
MXD4	Mxd4	ENSMUSG00000037235	3377.77407391714	-0.0886399278213129	-1.06336724136832	0.421915812830804	0.74349555944579	0.0480868085078327	1.03389294482365	0.662777412079921	0.932568088440897
P4HA2	P4ha2	ENSMUSG00000018906	388.166160945551	0.12246355835395	1.08859216556603	0.422246019207984	0.743960433905686	0.116798766808232	1.08432615190733	0.442293478376645	0.849413782796159
LRCH1	Lrch1	ENSMUSG00000068015	506.001991334598	0.0682642270194153	1.04845448049878	0.422378485866499	0.744076816925826	-0.00103559265977847	-1.00071807582542	0.990275202004209	0.998680334700454
TMED10	Tmed10	ENSMUSG00000021248	3056.34644999906	0.034043462221315	1.02387774501416	0.422529254851152	0.744172982344909	0.00399555653741018	1.00277334738091	0.924978019807337	0.985041111330356
FBXO9	Fbxo9	ENSMUSG00000001366	2206.18169847186	-0.0678599551195365	-1.04816072382034	0.422565915180142	0.744172982344909	0.0102237256670086	1.00711171561102	0.90376004575489	0.982369612471163
AKR1E2	Akr1e1	ENSMUSG00000045410	544.241023089002	-0.192322136024784	-1.14260134716803	0.422900091971935	0.744644449230482	0.238895411223496	1.18008878920793	0.31902295649809	0.784939384860113
SRD5A1	Srd5a1	ENSMUSG00000021594	239.45947849262	0.101249619889446	1.07270220326143	0.423075734174266	0.744836663370283	-0.133451202526151	-1.09691459472254	0.292428566483521	0.765762302156672
PES1	Pes1	ENSMUSG00000020430	964.668009112162	0.053915499758044	1.03807846736006	0.42317265697011	0.744890251169382	-0.0499806170812809	-1.0352510149275	0.45681664499247	0.854858250434685
RNF20	Rnf20	ENSMUSG00000028309	2271.40851472527	0.0615648336926925	1.04359709526376	0.423240131893511	0.744891994617484	0.0873465499165056	1.06241435850339	0.255200863427627	0.733306933919891
SF1	Sf1	ENSMUSG00000024949	4049.39053961528	-0.0657677691144576	-1.04664179029277	0.423354087723098	0.744966468723833	-0.0620304481449085	-1.04393395946324	0.449815971450729	0.853876247653518
MYBBP1A	Mybbp1a	ENSMUSG00000040463	1776.28234176661	0.0495763531703435	1.03496096333599	0.423415429563849	0.744966468723833	-0.0165164214685104	-1.01151409367986	0.789106345484898	0.96392529091143
ZDHHC18	Zdhhc18	ENSMUSG00000037553	881.579376893036	0.095990477481691	1.06879893657316	0.423660811090884	0.745281163049501	0.136033129215025	1.0988794513197	0.256042097630264	0.733954529304485
HS3ST4	Hs3st4	ENSMUSG00000078591	1580.63637425377	-0.0703931761460267	-1.05000280078092	0.423852594984958	0.745420615601109	-0.135091443892119	-1.09816241759127	0.124850393206781	0.590800645506658
FAM8A1	Fam8a1	ENSMUSG00000069237	2458.79659044502	0.0482225142371923	1.0339902015489	0.423873147268356	0.745420615601109	0.0710222016659039	1.05046070944946	0.238507460963519	0.718221448838842
CCDC84	Ccdc84	ENSMUSG00000043923	365.872118783548	0.0732394321232846	1.05207636909985	0.424060478097606	0.745633018927429	0.0774655577600917	1.05516276320928	0.395262255975228	0.828235784800981
STX1A	Stx1a	ENSMUSG00000007207	8873.84983515379	-0.0625771213454286	-1.04432960708157	0.424408876400421	0.74601516574511	-0.00370453549962563	-1.00257108792893	0.962264333455921	0.99373112376849
PLEKHA5	Plekha5	ENSMUSG00000030231	2685.90766053329	0.057136782995887	1.04039890284416	0.424410984153814	0.74601516574511	-0.0883195380185763	-1.06313111787454	0.21724339777394	0.700567176097501
KSR1	Ksr1	ENSMUSG00000018334	1825.80507707356	-0.10121098115038	-1.07267347417848	0.424674746396229	0.746361703313466	-0.0279909036174039	-1.01959125432053	0.824961059840145	0.970203356871522
ATG12	Atg12	ENSMUSG00000032905	1803.53992302539	-0.045734816888109	-1.03220878679155	0.424790046855607	0.746447252975255	0.0373294161788762	1.0262124376713	0.512783459110824	0.877886240254275
PNCK	Pnck	ENSMUSG00000002012	1258.71278556842	-0.0454546368646473	-1.03200834512293	0.424890498871592	0.746499086638737	0.0125712894920268	1.00875182913311	0.824207915660899	0.970203356871522
GNG12	Gng12	ENSMUSG00000036402	1913.42356035741	0.0654701375384337	1.04642588775901	0.425023798490985	0.746499086638737	-0.0351845572871071	-1.02468789822025	0.668162768041914	0.935246971188506
PJA1	Pja1	ENSMUSG00000034403	5488.30227881089	-0.0484343887110506	-1.03414206470174	0.425110228197249	0.746499086638737	0.0575699152274455	1.04071130285774	0.342443342331471	0.796656040166729
GRID1	Grid1	ENSMUSG00000041078	2043.85583453944	0.0382267240094688	1.02685090585177	0.425113422416447	0.746499086638737	0.0611945384340254	1.04332927049405	0.200469497469201	0.686108466579477
NHSL2	Nhsl2	ENSMUSG00000079481	2162.90846435803	0.0904650452604644	1.06471333196204	0.425152684027292	0.746499086638737	0.104940024933584	1.07544968141981	0.354361928753383	0.804283330360602
FRMPD3	Frmpd3	ENSMUSG00000042425	1563.02612117778	0.0405455592170551	1.02850268433157	0.425394502293921	0.746645621286032	-0.0608442314860662	-1.04307596600963	0.231784872766395	0.714503388317765
RFK	Rfk	ENSMUSG00000024712	1206.89752888021	-0.0497474162414996	-1.0350836878845	0.425500451935333	0.746645621286032	-0.0539695125772946	-1.03811733253436	0.386641246612197	0.823368159588359
KCNV1	Kcnv1	ENSMUSG00000022342	2898.63596694447	-0.0645160350980968	-1.04573408013453	0.425563620534943	0.746645621286032	0.00283580947192984	1.00196756646368	0.972033047373467	0.995937659137341
ATM	Atm	ENSMUSG00000034218	790.626468133829	0.169412269442769	1.12460024745763	0.425566883917922	0.746645621286032	0.184665465559634	1.13655339685308	0.385256193576223	0.822807520071345
AHCYL1	Ahcyl1	ENSMUSG00000027893	11120.7104576055	-0.0256152283887139	-1.01791368256214	0.425569344656605	0.746645621286032	-0.0283661158863445	-1.01985646137357	0.377230268449598	0.819524154265909
UBE2V2	Ube2v2	ENSMUSG00000022674	2081.96678748172	0.0501362503643481	1.03536270048856	0.425760533973196	0.746864102495018	0.0116618977342046	1.00811617051407	0.852914281917825	0.97412837965679
QSOX2	Qsox2	ENSMUSG00000036327	788.901732689186	0.0492275244980508	1.0347107507782	0.426439823767447	0.74768624604383	-0.0150816478967821	-1.01050863360368	0.80746843529389	0.96801629658374
TXNDC5	Txndc5	ENSMUSG00000038991	1303.21065319672	0.0431335433177678	1.03034932367065	0.426535200905369	0.74768624604383	-0.00517319587804182	-1.00359222275961	0.923941403094016	0.984973307105197
